293 -22.859968 -43.226025 0 0.2387563197702983 0.29909067442105197 0.0905330274274223 0.0198911110716456  1411 0.987 588 0.886 1236 0.918
294 -22.782818 -43.138601 0 0.0 0.014318609842850702 0.0 0.00013314113345875192 
295 -22.937205 -43.519388 0 0.0 0.6894152645936412 0.13496739640467298 0.20879498144601877  247 0.936 1209 0.958 689 0.916 1375 0.958 1196 0.915 127 0.936
296 -22.898214 -43.346340 0 0.0 0.06265910606565084 0.7622238884357657 0.7480009652832601  90 0.916 1533 0.936 1300 0.916 437 0.936 1028 0.959 1186 0.959
297 -22.901675 -43.269587 0 0.12122953898322403 0.02660577034641225 0.6770910857690472 1.2750151068335043  1455 0.959 222 0.936 1296 0.916 1523 0.959 1235 0.936 64 0.916
298 -22.903362 -43.739802 0 0.6325646594128927 0.19183943767675138 0.0 0.13160699237709333  696 0.958 1204 0.915 1052 0.915 1360 0.937 153 0.958 1100 0.937
299 -22.939216 -43.381137 0 0.30807853846738864 0.04301394690453851 0.4365062136658868 0.54135356192142  1102 0.959 837 0.916 1504 0.916 953 0.936 1025 0.936 1192 0.959
300 -22.977005 -43.597191 0 0.0 0.7048670884246497 0.11097618741666271 0.05967497053445408  1048 0.915 1545 0.936 1510 0.958 452 0.936 1357 0.958 1489 0.915
301 -22.875636 -43.441064 0 0.10755152936678869 0.0 0.7174230369869464 0.6618386857139765  1077 0.916 473 0.936 848 0.959 1447 0.916 208 0.959 1161 0.936
302 -22.925407 -43.436124 0 0.073285379458701 0.6882216055076058 0.06306162985131798 0.1572082607480654  628 0.916 1311 0.916 1242 0.959 616 0.959 925 0.936 462 0.936
303 -22.828254 -43.412260 0 0.009085013841228924 0.0 0.8137953254418683 0.8919102836448517  576 0.937 1257 0.917 890 0.959
304 -22.904803 -43.392599 0 0.0 0.7999986551711384 0.02478445886033654 0.4482724981985013  1201 0.936 206 0.959 1169 0.959 1221 0.936 843 0.916 186 0.916
305 -22.975498 -43.231397 0 0.07709863937333634 0.3336356710382612 0.41181125118514594 0.3929525993677647  1147 0.916 563 0.959 585 0.935 1544 0.935 160 0.959 601 0.916
306 -22.921781 -43.208596 0 0.0722157438931121 0.02568290082866727 0.7190445540445065 1.0653491667345787  74 0.959 132 0.959 744 0.916 1483 0.916 1316 0.936 1362 0.936
307 -22.909080 -43.220587 0 0.35868757893056774 0.010794389973770264 0.4550840233924127 0.8073104166821796  619 0.959 980 0.959 439 0.916 985 0.916 1362 0.936 1416 0.936
308 -22.891528 -43.604315 0 0.031291771939653795 0.0 0.7933730094200734 0.5180238479364851  174 0.937 175 0.958 399 0.916 911 0.916 15 0.937 659 0.958
309 -22.970494 -43.707317 0 0.020644499925105246 0.1566681378973765 0.5315371717636748 0.2902891945788651  223 0.965 1499 0.916 1516 0.926 214 0.858
310 -22.929345 -43.463879 0 0.0 0.8245071529994445 0.0 0.15719654273529324  1254 0.936 1467 0.916 1371 0.936 729 0.958 1269 0.916 69 0.958
311 -22.914882 -43.362109 0 0.0966057235699345 0.16829106582072909 0.5238102904815953 0.5282967379010511  387 0.936 49 0.959 106 0.916 149 0.936 539 0.959 767 0.916
312 -22.986941 -43.514454 0 6.807511648510799e-05 0.8212634120369948 0.0 0.027016625541473372  1338 0.915 822 0.958 1211 0.915 718 0.936 664 0.958 1580 0.936
313 -22.863542 -43.305553 0 0.04249054501658964 0.1540152526615139 0.6035276259586669 0.9705386368902862  200 0.959 1149 0.959 1268 0.936 256 0.917 880 0.936 260 0.917
314 -23.011401 -43.585741 0 0.0 0.8236934901208277 0.0 0.0596552425401242  756 0.915 966 0.936 741 0.958 807 0.936 1387 0.958 1284 0.915
315 -22.964285 -43.609172 0 0.01260793868174652 0.016877728608360065 0.794499005964884 0.05968160723560692  916 0.936 1231 0.915 1421 0.958 1545 0.936 599 0.915 391 0.958
316 -22.929988 -43.316370 0 0.008885449124084267 0.6915045382312327 0.09204329517027467 0.15722357804527134  12 0.916 965 0.916 361 0.959 1543 0.959 29 0.936 1094 0.936
317 -22.953241 -43.378402 0 0.15537034480402823 0.03505230837300883 0.5856070989312894 0.4580807050282153  837 0.936 1532 0.936 953 0.916 1398 0.958 1038 0.958 842 0.916
318 -22.873731 -43.631533 0 0.050969724276678216 0.13183385514273835 0.6130991427810104 0.2615065152904976  425 0.937 710 0.959 322 0.916 788 0.959 324 0.937 1363 0.916
319 -22.988461 -43.271669 0 0.0 0.7830952139428328 0.04111059254077278 0.12807920412061333  737 0.915 172 0.958 207 0.958 686 0.935 372 0.935 915 0.916
320 -22.863289 -43.557533 0 0.271050855855016 0.22001086359201003 0.26108482176102144 0.20893888810970007  480 0.916 1113 0.916 156 0.937 58 0.959 1248 0.937 441 0.959
321 -22.884412 -43.401325 0 0.2777086923391674 0.25125799537828225 0.2743580004399925 0.1123816433868145  1542 0.936 1522 0.916 1005 0.959 60 0.916 1208 0.959 1526 0.936
322 -22.881401 -43.634794 0 0.4278527791792244 0.09974624269546466 0.25253710660152434 0.2604858591039634  1175 0.916 318 0.916 425 0.958 1474 0.937 788 0.937 704 0.958
323 -22.923379 -43.270107 0 0.017729956655780033 0.5955076021433962 0.21150894438099 0.5105606021644113  287 0.936 1189 0.959 493 0.936 530 0.916 702 0.959 1043 0.916
324 -22.867362 -43.637522 0 4.1766221949350615e-05 0.7914650173695409 0.0 0.2615209253431514  318 0.937 234 0.959 407 0.745 1562 0.937 788 0.916 1363 0.959
325 -22.954298 -43.691897 0 0.02023124817698854 0.27637858230613394 0.2977239650430592 0.3683304509387974  948 0.936 939 0.936 1330 0.915 555 0.958 592 0.958 819 0.915
326 -22.980396 -43.468193 0 0.03596309339417811 0.4411584185037706 0.32989833615550446 0.1428133416992846  906 0.915 1312 0.915 1279 0.958 1372 0.936 780 0.958 722 0.936
327 -22.839428 -43.338778 0 0.28572259658017835 0.011018056445732824 0.504159745722487 0.9851923891551602  354 0.937 1380 0.936 904 0.959 905 0.917 635 0.917 706 0.959
328 -22.866185 -43.324056 0 0.00619051989309881 0.6191392164123342 0.19983889909541064 0.8364335415160754  1149 0.959 1525 0.936 1415 0.936 141 0.917 358 0.959 639 0.917
329 -22.849976 -43.412785 0 0.0 0.7970575788159715 0.0 0.09295715834446885  1112 0.917 975 0.959 739 0.959 1022 0.937 1130 0.917 638 0.937
330 -23.026719 -43.592263 0 0.0 0.8235587391888988 0.0 0.05964548332794487  820 0.935 1491 0.914 6 0.939 1284 0.915 167 0.940 1003 0.958
331 -22.931308 -43.682112 0 0.004831980454775489 0.014886820017072516 0.8045254009611198 0.1315814668046966  1555 0.936 1442 0.936 1326 0.915 698 0.915 705 0.958 750 0.958
332 -22.860487 -43.486790 0 0.08050414340989152 0.14059069749343675 0.6039565135345953 0.47492882711723977  30 0.937 824 0.916 1083 0.959 590 0.916 467 0.959 886 0.937
333 -22.846025 -43.385033 0 0.17996051525609308 0.5151847955359905 0.09648242285838982 0.1772263481460449  113 0.937 1106 0.959 1568 0.937 656 0.917 36 0.917 763 0.959
334 -22.977562 -43.397432 0 0.6373847124577299 0.14162554470992986 0.010476976027482134 0.21362040601113444  394 0.915 414 0.935 615 0.958 3 0.936 851 0.958 1519 0.915
335 -22.820098 -43.304509 0 0.18266850837359117 0.0 0.5854293084361769 0.8533545534567792  386 0.959 651 0.937 1116 0.917 1082 0.937 1109 0.917 1551 0.959
336 -22.842703 -43.514013 0 0.0 0.808606319750191 0.01656213644427753 0.47411019926648384  1310 0.959 1355 0.959 747 0.916 776 0.937 1194 0.917 1251 0.937
337 -22.870743 -43.708453 0 3.7367013608781416e-05 0.6786923387685219 0.0 0.1083755024308611  502 1.011 37 0.842 264 0.898
338 -22.832818 -43.292522 0 0.019269058391002087 0.0 0.8062040272822455 1.2285216211054224  1125 0.959 13 0.959 1082 0.937 929 0.917 1513 0.917 23 0.936
339 -22.987885 -43.690171 0 0.009872168327576855 0.01804169066369784 0.16385431857166644 0.06544135921420129  1229 0.781 213 0.750
340 -22.946653 -43.332139 0 0.016390305273525946 0.021581758967456427 0.7759843483037376 0.4134199523164977  1502 0.916 1430 0.936 1297 0.936 1433 0.959 1261 0.916 1226 0.959
341 -22.873214 -43.474808 0 0.07997445667367609 0.01274302530967496 0.7322417188347339 0.4750385733090392  1044 0.959 951 0.936 1168 0.916 194 0.959 1424 0.916 886 0.937
342 -22.952351 -43.473658 0 0.0 0.8243064163803209 0.0 0.02698460539571675  769 0.958 600 0.936 196 0.915 1195 0.916 811 0.958 1061 0.936
343 -22.960423 -43.277144 0 0.006347930452160426 0.6781476641272544 0.1399377755747441 0.02246374421342901  695 0.959 974 0.916 1088 0.935 400 0.916 571 0.959 624 0.935
344 -22.932627 -43.334875 0 0.013508705588919645 0.078407504875041 0.6615515522105243 0.0  1543 0.959 613 0.936 1430 0.916 1576 0.916 1588 0.959 1261 0.936
345 -22.955465 -43.648905 0 0.03174056540527012 0.4518250192907107 0.2548381448325247 0.08791328954859373  397 0.958 1506 0.915 238 0.936 32 0.958 764 0.936 1463 0.915
346 -23.007490 -43.557984 0 0.08004573242731179 0.67345360802422 0.05176741519534866 0.05965986466547299  950 0.936 673 0.936 1535 0.958 1108 0.915 1538 0.915 373 0.958
347 -22.919873 -43.703339 0 0.02178205394701902 0.5649853607220523 0.22377438705089026 0.13159243105461563  463 0.937 1295 0.958 703 0.958 500 0.915 1097 0.915 609 0.937
348 -23.003388 -43.477973 0 0.010604787967195614 0.5943176072638929 0.09165035007656541 0.20289660528683517  680 0.915 968 0.958 39 0.915 350 0.958 412 0.935 1224 0.935
349 -22.916100 -43.727827 0 0.1946715075420775 0.629642327039954 0.0 0.13159258296647905  173 0.958 1264 0.958 389 0.937 1360 0.937 1032 0.915 805 0.915
350 -23.002078 -43.468720 0 0.0 0.6973148390356769 0.010734130050924814 0.20290169285491946  772 0.935 1167 0.958 680 0.935 348 0.958 691 0.915 412 0.915
351 -22.869635 -43.247305 0 0.5543332780707114 0.0 0.27087767052044975 1.1987183904507628  385 0.959 506 0.917 107 0.917 522 0.936 801 0.959 720 0.936
352 -22.997384 -43.588471 0 0.08905618527216058 0.6297568571684806 0.07585739870771861 0.059663447979092406  835 0.936 756 0.936 966 0.915 1586 0.958 226 0.915 392 0.958
353 -23.006347 -43.600984 0 0.016378541848427696 0.8073394914755525 0.0 0.059657020058996216  966 0.958 1278 0.936 741 0.936 1586 0.915 1537 0.958 1570 0.915
354 -22.833067 -43.344771 0 0.19993390847697468 0.0 0.6037067754859421 0.9799058297704669  276 0.959 254 0.917 635 0.959 706 0.917 1159 0.937 327 0.937
355 -22.872094 -43.517802 0 0.010428359126095639 0.25377656330606707 0.5546716043010258 0.37773305193280804  861 0.937 642 0.959 684 0.916 645 0.916 53 0.959 143 0.937
356 -22.905563 -43.601586 0 0.024619448293860695 0.002487758368013849 0.790051056917474 0.5678995540140448  174 0.916 399 0.937 910 0.916 1336 0.958 257 0.958 1486 0.936
357 -22.919408 -43.242350 0 0.07889942345997755 0.021261718861906684 0.7246431911051092 1.873934490896534  791 0.916 1443 0.936 1298 0.959 137 0.936 1238 0.916 856 0.959
358 -22.867506 -43.333307 0 0.06691175782369183 0.03279808062805851 0.7254390878437793 1.0032169472254846  1383 0.936 91 0.959 1525 0.917 141 0.936 328 0.959 1488 0.917
359 -22.851892 -43.274540 0 0.054249431068625606 0.08005609002564033 0.6767558076607303 1.3337412849756605  519 0.959 1342 0.936 1451 0.936 21 0.917 262 0.917 1393 0.959
360 -22.938728 -43.276623 0 0.0 0.824613553275164 0.0 0.4293220803739432  1265 0.959 1218 0.916 406 0.936 466 0.959 1043 0.916 1309 0.936
361 -22.928667 -43.307118 0 0.0 0.824668581146008 0.0 0.15722731984432073  316 0.959 12 0.936 1202 0.916 1356 0.936 1485 0.959 1094 0.916
362 -22.910674 -43.282097 0 0.053439345855621885 0.01309323476468048 0.7345039594180248 1.1148487848454536  1530 0.936 493 0.936 419 0.916 1523 0.916 64 0.959 525 0.959
363 -22.792916 -43.214906 0 0.3619737954684706 0.36888729633786815 0.04228323148296349 0.1167987099717084  821 0.887 66 0.940 7 0.899 1452 0.938
364 -22.816382 -43.329004 0 0.39357494727206505 0.09120950318379241 0.15784391796340674 1.0050118530753627  1275 0.959 1492 0.917 568 0.959 277 0.937 993 0.917 524 0.937
365 -22.871465 -43.361061 0 0.003511556016802016 0.0 0.8215778935646617 1.0961550789991021  751 0.959 551 0.916 415 0.936 59 0.959 440 0.917 1306 0.936
366 -22.970483 -43.550933 0 0.0 0.770387156399941 0.05368510590676757 0.05968267476688982  413 0.936 402 0.936 241 0.915 1271 0.958 1154 0.915 431 0.958
367 -22.948794 -43.550403 0 0.0 0.8180511820278213 0.006201358585384447 0.12338225630187404  289 0.936 567 0.958 217 0.915 476 0.915 882 0.936 1331 0.958
368 -22.906964 -43.306596 0 0.011465699206992452 0.31234918585588844 0.49887960895444516 0.3500443743407591  908 0.936 862 0.916 193 0.936 105 0.916 1140 0.959 690 0.959
369 -22.836842 -43.572087 0 0.0 0.7398746016992556 0.00482488232380054 0.1900893610030404  201 0.941 758 0.949 509 0.888 1566 0.899
370 -22.970981 -43.351168 0 0.0 0.7574933928298223 0.04577143314250824 0.15715249834708053  170 0.958 115 0.958 1006 0.935 687 0.915 535 0.916 1087 0.935
371 -22.924147 -43.174841 0 0.2434536620559509 0.015832488736993458 0.5655373937121793 1.713342673249994  947 0.959 446 0.936 1470 0.916
372 -22.994808 -43.265674 0 0.30368365317833446 0.3596502264097255 0.16082467645895895 0.12807186153912864  737 0.958 319 0.935 258 0.958 172 0.916
373 -23.006185 -43.548732 0 0.010026538825372898 0.6302271409927622 0.07856032607353304 0.05966139697990292  673 0.915 1001 0.915 346 0.958 1538 0.936 1058 0.936 579 0.958
374 -22.910774 -43.638588 0 0.004884880724851508 0.6915543904829238 0.12360037696888403 0.26140695592874474  1379 0.937 1047 0.915 218 0.936 719 0.916 663 0.958 1185 0.958
375 -22.944013 -43.313634 0 0.0 0.8245354463532628 0.0 0.15720193700919222  244 0.936 768 0.959 965 0.936 1550 0.916 1094 0.916 1226 0.959
376 -22.973388 -43.673930 0 0.010482111040272368 0.4362501077471511 0.35849508034166677 0.1962925127491851  78 0.915 1120 0.936 1171 0.958 82 0.958 211 0.935
377 -22.980520 -43.216147 0 0.23312248443373582 0.18452900651281845 0.3613753917756614 1.1479944601428034  563 0.935 1165 0.959 585 0.959 746 0.798 68 0.916
378 -22.958277 -43.363156 0 0.12292817259938334 0.352136410978147 0.0570563842801827 0.1571703517604025  1398 0.936 1532 0.958 1006 0.936 225 0.958 899 0.916 559 0.916
379 -22.900643 -43.669066 0 3.936799893197219e-06 0.6041593427194707 0.023760606586794127 0.1316244261064033  678 0.916 1133 0.937 454 0.958 22 0.958 458 0.916 595 0.937
380 -22.847758 -43.498772 0 0.0013007614960479285 0.8125931586125203 0.011249427687477501 0.4751755765651341  27 0.959 618 0.916 1355 0.937 30 0.937 776 0.959 1392 0.917
381 -22.886319 -43.263072 0 0.19251535691038485 0.0 0.6325437553245248 1.7912685330938738  1162 0.959 1296 0.917 986 0.959 1111 0.936 183 0.936 1023 0.917
382 -22.907435 -43.411102 0 0.005415293052366238 0.7310751450247479 0.08825231656816987 0.48273194824329313  189 0.959 131 0.916 1169 0.959 1373 0.916 1107 0.936 1592 0.936
383 -22.982061 -43.581949 0 0.005025776426329238 0.5827969883281773 0.23373949224432383 0.05967319453939019  171 0.958 192 0.915 226 0.915 452 0.958 717 0.936 1357 0.936
384 -22.900405 -43.207987 0 0.5659230525710173 0.0 0.18713447285280754 0.4872928523618882  111 1.025 619 0.886 439 0.963 1563 0.902 1157 0.956
385 -22.868310 -43.238054 0 0.12465341461191479 0.006855172573626697 0.6820413341849121 2.3056058624297147  396 0.936 588 0.920 107 0.936 522 0.917 351 0.959
386 -22.818775 -43.295258 0 0.025718689104312763 0.0 0.7998673781702875 0.8676938094408433  492 0.818 1116 0.937 1082 0.917 929 0.937 335 0.959 1214 0.959
387 -22.921237 -43.356115 0 0.04855637905265847 0.016165212190122777 0.7537154746197005 0.6661489931065955  1045 0.916 725 0.959 311 0.936 539 0.916 1517 0.936 767 0.959
388 -22.815301 -43.372000 0 0.10293392552145875 0.0003172650542793028 0.7045832217391877 0.8992825856771748  424 0.959 531 0.866 1053 0.917 587 0.959 1361 0.937
389 -22.922468 -43.721839 0 0.0 0.824268643124992 0.0 0.1315853686503567  1264 0.915 1295 0.958 508 0.937 122 0.915 349 0.937 805 0.958
390 -22.887898 -43.324578 0 0.0739962516892811 0.025295840891885003 0.7256969253878508 0.6971802660961808  738 0.936 266 0.959 901 0.936 1571 0.959 1160 0.916 815 0.916
391 -22.962982 -43.599920 0 0.00933959058255001 0.30884915152573034 0.4626554817426468 0.059683161574468555  709 0.915 1048 0.936 1545 0.915 599 0.936 923 0.958 315 0.958
392 -22.996080 -43.579219 0 0.005129534006425183 0.6510912965832519 0.15512471123450172 0.0596649937801611  352 0.958 1240 0.958 756 0.915 226 0.936 717 0.915 959 0.936
393 -23.011234 -43.533488 0 0.0 0.5077626861006942 0.2272561946955435 0.04856738954784576  1190 0.915 745 0.935 518 0.958 1049 0.915 1058 0.958 579 0.936
394 -22.985228 -43.400691 0 0.04868466198010983 0.7754244384940889 0.0 0.2136030720791367  414 0.958 615 0.935 954 0.958 334 0.915 625 0.915 933 0.935
395 -22.952863 -43.630403 0 0.07045176506691334 0.7290015714978993 0.02438611492544022 0.08831702709229994  1417 0.915 1256 0.936 32 0.958 108 0.958 960 0.936 1182 0.915
396 -22.874664 -43.232059 0 0.3693933264679571 0.15071013613021947 0.23647476270928502 0.5904593875749741  385 0.936 1092 0.917 522 0.959 829 0.922 806 0.936
397 -22.956765 -43.658155 0 0.022073010183603994 0.5829819463768517 0.17378793523836358 0.10316119948462849  1431 0.936 238 0.915 345 0.958 1399 0.958 1463 0.936 537 0.915
398 -22.904542 -43.696815 0 0.01831512534484294 0.24184921904582854 0.5326803999041994 0.1316139236690535  860 0.958 926 0.937 644 0.916 1012 0.958 500 0.915 1042 0.937
399 -22.899197 -43.607576 0 0.004234947565808063 0.20629527408713566 0.42481783276569873 0.5179817141294376  308 0.916 174 0.958 1336 0.916 5 0.958 356 0.937 659 0.937
400 -22.952751 -43.273886 0 0.0 0.8244999194431267 0.0 0.02246555751485665  781 0.959 1088 0.959 1218 0.935 343 0.916 571 0.935 1309 0.916
401 -23.058468 -43.570201 0 0.02400934751048104 0.39358886916376373 0.004680638270845551 0.025279376737640087  1351 1.028 47 0.730 1170 0.952 1037 0.808
402 -22.964124 -43.556924 0 0.0 0.8241182764614575 0.0 0.059686007299659775  366 0.936 1400 0.958 476 0.915 241 0.958 1141 0.936 1271 0.915
403 -22.891804 -43.708792 0 0.012037707554577722 0.7179664475104858 0.09453382463614154 0.131628365254648  187 0.916 1146 0.958 129 0.937 1233 0.958 926 0.937 1466 0.916
404 -22.989370 -43.480705 0 0.1280731200803692 0.33077132383487395 0.2757298821621562 0.14327665248706278  40 0.958 680 0.936 1312 0.958 602 0.936 1224 0.915 780 0.915
405 -22.991988 -43.499210 0 0.0 0.31882442650187176 0.4566948929001712 0.026972954552310704  1148 0.915 1456 0.915 783 0.936 822 0.936 40 0.958 1580 0.958
406 -22.932377 -43.282618 0 0.0 0.824660625836702 0.0 0.31486124946521404  1265 0.916 1477 0.959 1507 0.936 702 0.916 1043 0.959 360 0.936
407 -22.861102 -43.634929 0 0.0 0.4797534303651343 0.0 0.15211792754141754  1562 0.879 324 0.745 1363 0.877
408 -22.945457 -43.731625 0 0.003012967913062112 0.8210533829347388 0.0 0.13155307492659737  978 0.936 195 0.958 421 0.789 688 0.927 1335 0.915 889 0.936
409 -22.950286 -43.160209 0 0.010420968507322641 0.6457770547447069 0.040609803245830196 0.18252023799683942  138 0.947 273 1.065 732 0.788
410 -22.812149 -43.249003 0 0.5489967940945906 0.041460385471921615 0.06538160296061439 0.09200107530270087  641 0.937 117 0.959 1589 0.937 868 0.858 765 0.956 1347 0.917
411 -22.836786 -43.320276 0 0.06712330260109607 0.0024088411844063536 0.7396934597369662 1.0083052935050096  1008 0.936 237 0.959 904 0.959 1449 0.937 92 0.917 1183 0.917
412 -23.009741 -43.471980 0 0.02538569591202747 0.23745292288664963 0.38550782128339595 0.20288516999285458  772 0.958 1587 0.915 827 0.935 348 0.935 39 0.958 350 0.915
413 -22.976841 -43.544942 0 0.0 0.6314853854100095 0.17264386117201763 0.059679339341615206  1166 0.936 366 0.936 420 0.915 1154 0.958 1358 0.958 431 0.915
414 -22.983914 -43.391438 0 0.17157536115946753 0.65255391048554 0.0 0.21360830029959196  394 0.958 1368 0.935 851 0.915 933 0.915 334 0.935 1465 0.958
415 -22.877823 -43.355068 0 0.07541120455419881 6.619183227841677e-05 0.7495654497239357 1.0550058462756147  859 0.959 551 0.959 365 0.936 59 0.917 883 0.936 1273 0.916
416 -22.992424 -43.299430 0 0.08582144864089951 0.2208944776556085 0.5174314258169603 0.22029180026167847  1241 0.935 417 0.915 503 0.958 1055 0.958 1086 0.915 139 0.935
417 -23.000091 -43.302688 0 0.13456579143757932 0.46251691160811054 0.21650462338491305 0.2190015989648804  291 0.935 416 0.915 503 0.935 1230 0.915 139 0.958 1073 0.958
418 -22.965064 -43.461673 0 0.0 0.8242137154703606 0.0 0.06088089730376204  906 0.915 1289 0.936 1050 0.958 800 0.958 478 0.915 1061 0.936
419 -22.918350 -43.285355 0 0.029494455291225057 0.4179158515258521 0.3745046914608745 0.7511757645649962  362 0.916 1507 0.916 493 0.959 850 0.959 702 0.936 525 0.936
420 -22.984504 -43.548202 0 0.0 0.5911277392064088 0.2242664085758516 0.059674473669023405  413 0.915 540 0.958 1166 0.958 1000 0.936 1154 0.936 1404 0.915
421 -22.952138 -43.734231 0 0.0 0.5704785640995734 0.0 0.07910795390539116  978 0.881 408 0.789 688 0.901
422 -22.859364 -43.529783 0 0.03763836899826969 0.21915061137134517 0.5086139134563676 0.2712653359513927  28 0.937 861 0.937 919 0.916 849 0.959 1388 0.916 1184 0.959
423 -22.904823 -43.791110 0 0.0 0.45296599391397846 0.0 0.068589363031635  545 0.761
424 -22.813982 -43.362749 0 0.0430972217975236 0.0 0.7523281444874954 0.8890516429317229  388 0.959 531 0.852 80 0.959 749 0.884 1361 0.917 1349 0.937
425 -22.880098 -43.625544 0 0.4910276302680546 0.023771396821908198 0.12070051344029988 0.23925684362948868  318 0.937 710 0.916 56 0.937 621 0.958 1474 0.916 322 0.958
426 -22.917938 -43.485114 0 0.0 0.8245789916713206 0.0 0.4637872362154975  611 0.936 1501 0.936 1035 0.916 774 0.959 660 0.916 499 0.958
427 -23.018712 -43.484493 0 0.04554171280576234 0.1123143326557076 0.5674703242978034 0.20286354149632385  97 0.935 85 0.958 1496 0.935 1422 0.915 1587 0.958 39 0.915
428 -23.012161 -43.438228 0 0.09772420421252298 0.1743758202062004 0.5042700092486608 0.21295838190752733  220 0.935 1446 0.958 1223 0.915 210 0.840 830 0.828 42 0.958
429 -22.990032 -43.333185 0 0.0 0.7320040407884418 0.056454417268808815 0.21541121721469025  1432 0.915 1150 0.935 1019 0.958 50 0.915 1155 0.935 549 0.958
430 -22.887613 -43.576564 0 0.05297753587556015 0.006935097725344716 0.739422489650319 0.2088826570771545  155 0.916 782 0.916 1207 0.959 180 0.959 282 0.937 591 0.937
431 -22.969177 -43.541681 0 0.0 0.7682021886726552 0.017280104494777626 0.059684203014270076  413 0.915 1126 0.958 366 0.958 541 0.915 241 0.936 1358 0.936
432 -22.980190 -43.415937 0 0.19996661999892365 0.14094770207350527 0.42585791886125485 0.016827865261982718  615 0.958 954 0.935 796 0.936 731 0.958 884 0.915 461 0.915
433 -23.013668 -43.499738 0 0.0 0.6743791220332495 0.0018644874051636773 0.026967041957443507  668 0.935 97 0.958 1080 0.915 85 0.935 488 0.958 1173 0.915
434 -22.995521 -43.422456 0 0.21525441911977655 0.3557355463768666 0.22183502315679082 0.20945948386277824  630 0.935 1457 0.958 146 0.958 178 0.935 1280 0.915 884 0.915
435 -23.032908 -43.534018 0 0.0 0.8162544307152447 0.007318188419917398 0.134859865539585  1460 0.958 1558 0.935 177 0.958 557 0.915 487 0.935 25 0.914
436 -22.876256 -43.293565 0 0.024000001140783524 0.0 0.800024246328809 1.1012970323077298  610 0.959 674 0.959 1268 0.936 623 0.936 802 0.917 198 0.917
437 -22.891858 -43.352333 0 0.06068077589103619 0.14156368862673577 0.6226852181603147 0.74774811344421  90 0.959 296 0.936 1028 0.916 675 0.959 883 0.916 1273 0.936
438 -22.923846 -43.783312 0 0.0 0.819082936217916 0.0 0.12618425742809586  1418 0.912 1205 0.917 52 0.956 1333 0.945
439 -22.901402 -43.217330 0 0.4439886548784804 0.03377264459620825 0.3472139029176658 0.48951348939986994  307 0.916 998 0.936 384 0.963 619 0.936 111 0.825 1416 0.959
440 -22.863787 -43.357803 0 0.07668947206878703 0.0 0.7484664599444809 1.0938875837070317  251 0.959 1079 0.917 365 0.917 59 0.936 1270 0.936 1306 0.959
441 -22.864596 -43.566783 0 0.43414184310312154 0.3067010449453452 0.061928302621661296 0.20893352764941536  578 0.916 1113 0.937 156 0.916 683 0.937 320 0.959 259 0.959
442 -22.920737 -43.555864 0 0.038144198988759655 0.045823525990857934 0.7318745480302287 0.20881927122485608  233 0.958 653 0.936 661 0.936 1128 0.916 1487 0.916 1541 0.958
443 -22.871268 -43.665271 0 0.1328791739645808 0.5520993013200856 0.13926099940817 0.1442273475479614  490 0.958 1301 0.916 657 0.958 1450 0.937 1462 0.802
444 -22.870588 -43.456306 0 0.16522025322446468 0.0 0.6597800776770129 0.5457261578715986  526 0.937 473 0.959 848 0.936 614 0.916 194 0.959 1453 0.916
445 -23.045934 -43.626543 0 0.0 0.8231355359610978 0.0 0.05911113058524354  771 0.935 973 0.957 88 0.958 810 0.914
446 -22.917798 -43.180837 0 0.10597536610323988 0.12604748257892817 0.5928481540928703 0.6208496370082653  640 0.916 371 0.936 1475 0.936 947 0.916 891 0.959
447 -22.975351 -43.483437 0 0.058956258739104275 0.507142205645584 0.25514041457188497 0.026978025892967872  1350 0.936 240 0.958 532 0.915 780 0.936 602 0.915 722 0.958
448 -22.845134 -43.480272 0 0.37237958918235525 0.3395963225399549 0.01293872553350374 0.16717984080209594  27 0.959 864 0.943 590 0.916 1569 0.937 165 0.937 871 0.837
449 -22.957778 -43.258637 0 0.0026928207850412814 0.8217792760079164 0.0 0.022464799417331868  781 0.935 977 0.959 571 0.959 164 0.916 872 0.916 1198 0.935
450 -22.824820 -43.237103 0 0.6889555925366129 0.04176552878482449 0.07712927982671836 0.08979148732815154  681 0.934 1589 0.927 26 0.916 1200 0.778
451 -22.912776 -43.196086 0 0.2353805770559789 0.016453963828697946 0.5674927304402231 0.8355829681449295  1290 0.916 74 0.916 1483 0.959 1563 0.936 1475 0.959 891 0.936
452 -22.983364 -43.591200 0 0.03513345611465284 0.6643235697079821 0.08874226764623458 0.0596716478422649  835 0.915 226 0.936 300 0.936 1357 0.915 1489 0.958 383 0.958
453 -22.868514 -43.594534 0 0.0 0.5619561533635331 0.14687978704098167 0.20891735799599906  1164 0.916 900 0.896 1258 0.916 494 0.937 547 0.959 1121 0.959
454 -22.899343 -43.659816 0 0.06090766022449933 0.1324774697133847 0.20067545525775302 0.1316279084061401  1520 0.937 678 0.937 379 0.958 1482 0.958 1029 0.916 595 0.916
455 -22.926918 -43.497625 0 0.0 0.8244913390785784 0.0 0.20882250681604433  972 0.916 1078 0.958 1035 0.958 499 0.916 148 0.936 96 0.936
456 -22.895987 -43.171925 0 0.3422951136474445 0.0 0.0 0.1850311781730646  1493 0.925 1440 0.873
